# {"t_start": 1652946497.5262992, "env_id": "FetchPush-v1"} 
r,l,t
-50.0,50,796.004948
-50.0,50,797.34869
-50.0,50,798.72937
-50.0,50,800.125526
-50.0,50,801.48235
-50.0,50,802.857625
-50.0,50,804.240411
-50.0,50,805.627591
-50.0,50,807.001776
-50.0,50,808.366394
-50.0,50,809.690962
0.0,50,810.992192
-50.0,50,812.358106
-50.0,50,813.705474
-50.0,50,815.037363
-50.0,50,816.468101
-50.0,50,817.81419
-50.0,50,819.242896
-50.0,50,820.617157
-50.0,50,821.994772
-50.0,50,823.37497
-50.0,50,824.725796
-50.0,50,826.104309
-50.0,50,827.512212
-50.0,50,828.842361
-50.0,50,830.167036
-50.0,50,831.528737
-50.0,50,832.92902
-50.0,50,833.099909
0.0,50,833.279419
-50.0,50,833.443447
0.0,50,833.604928
0.0,50,833.789781
-50.0,50,833.947828
-50.0,50,834.114557
-50.0,50,834.287165
-50.0,50,834.474869
-50.0,50,834.644773
-50.0,50,835.995662
-50.0,50,837.344389
-50.0,50,838.685555
-50.0,50,840.031134
-50.0,50,841.410689
-50.0,50,842.828384
-50.0,50,844.203329
-50.0,50,845.552584
-50.0,50,846.988364
0.0,50,848.389752
-50.0,50,849.754738
-50.0,50,851.116191
-50.0,50,852.512078
-50.0,50,853.890831
-50.0,50,855.254469
-50.0,50,856.637472
-50.0,50,857.962868
-50.0,50,859.298926
-50.0,50,860.68309
-50.0,50,862.03706
0.0,50,863.394309
-50.0,50,864.74882
-50.0,50,866.084486
-50.0,50,867.416579
-50.0,50,868.766784
-50.0,50,870.094174
-50.0,50,871.479335
-50.0,50,872.817121
0.0,50,874.171118
-50.0,50,875.550212
-50.0,50,877.005656
-50.0,50,878.381294
-50.0,50,879.746763
-50.0,50,881.111125
-50.0,50,882.495037
-50.0,50,883.861103
-50.0,50,885.224545
-50.0,50,886.584796
-50.0,50,887.938974
-50.0,50,889.305593
-50.0,50,890.673975
-50.0,50,892.059915
-50.0,50,893.433558
-50.0,50,894.777986
-50.0,50,896.182397
-50.0,50,897.569606
-50.0,50,898.947289
-50.0,50,900.30415
-44.0,50,901.672386
0.0,50,903.034679
-50.0,50,903.227537
-50.0,50,903.389349
-50.0,50,903.567625
-50.0,50,903.733027
-50.0,50,903.941495
-50.0,50,904.125834
-50.0,50,904.2953
-50.0,50,904.470115
-50.0,50,904.634931
0.0,50,904.800466
-50.0,50,906.247258
-50.0,50,907.62322
-50.0,50,908.986097
-50.0,50,910.391709
-50.0,50,911.766194
-50.0,50,913.146785
-50.0,50,914.518803
-50.0,50,915.861136
-50.0,50,917.203922
-50.0,50,918.589164
-50.0,50,919.933531
-50.0,50,921.27195
-50.0,50,922.617204
-50.0,50,923.997394
-50.0,50,925.388602
-50.0,50,926.712089
-50.0,50,928.068801
-50.0,50,929.392398
-50.0,50,930.738117
-50.0,50,932.110061
-50.0,50,933.471889
0.0,50,934.830284
-50.0,50,936.327314
-50.0,50,937.673391
-50.0,50,939.01499
-50.0,50,940.34901
-50.0,50,941.760481
-50.0,50,943.11389
-50.0,50,944.499156
-50.0,50,945.87894
-50.0,50,947.216289
-50.0,50,948.601142
-50.0,50,949.971513
-50.0,50,951.299712
-50.0,50,952.689409
-50.0,50,954.077073
-50.0,50,955.427799
-50.0,50,956.829649
-50.0,50,958.213453
-50.0,50,959.531129
-50.0,50,960.869346
-50.0,50,962.203042
-50.0,50,963.554871
-50.0,50,964.920515
-50.0,50,966.403533
-50.0,50,967.784868
-50.0,50,969.151626
-50.0,50,970.501516
-50.0,50,971.860869
-50.0,50,973.232325
-50.0,50,973.4138
-50.0,50,973.573536
-50.0,50,973.742633
-50.0,50,973.916446
-50.0,50,974.10487
-50.0,50,974.278865
-50.0,50,974.447937
-50.0,50,974.618218
-50.0,50,974.815399
-50.0,50,974.973107
-50.0,50,976.308387
-50.0,50,977.651223
-50.0,50,979.016037
-50.0,50,980.3547
-30.0,50,981.712223
-50.0,50,983.061792
-50.0,50,984.434655
-50.0,50,985.802254
-50.0,50,987.179142
-50.0,50,988.539989
-50.0,50,989.91903
-50.0,50,991.328709
-50.0,50,992.688831
-50.0,50,994.088918
-50.0,50,995.417181
-50.0,50,996.894569
-50.0,50,998.262288
-50.0,50,999.696883
-50.0,50,1001.046893
-50.0,50,1002.41667
-50.0,50,1003.791002
-50.0,50,1005.123648
-50.0,50,1006.507933
-50.0,50,1007.870495
-50.0,50,1009.280258
-50.0,50,1010.674398
-50.0,50,1012.050217
-50.0,50,1013.418276
-50.0,50,1014.78227
-50.0,50,1016.118437
-50.0,50,1017.485125
0.0,50,1018.836864
-50.0,50,1020.180547
-50.0,50,1021.517539
-50.0,50,1022.841797
0.0,50,1024.196925
-50.0,50,1025.533576
-50.0,50,1026.973177
-50.0,50,1028.374475
-50.0,50,1029.733918
-50.0,50,1031.102427
-50.0,50,1032.452313
-50.0,50,1033.846327
-50.0,50,1035.198173
-50.0,50,1036.578758
-50.0,50,1037.950921
-50.0,50,1039.278761
-50.0,50,1040.627461
-50.0,50,1041.984181
-50.0,50,1043.323651
-50.0,50,1043.491297
-50.0,50,1043.687919
-50.0,50,1043.858648
-50.0,50,1044.04702
-50.0,50,1044.226915
-50.0,50,1044.393619
-50.0,50,1044.578941
-50.0,50,1044.779011
-50.0,50,1044.938792
0.0,50,1045.098474
-50.0,50,1046.44189
-50.0,50,1047.821279
-50.0,50,1049.158167
-50.0,50,1050.466149
-50.0,50,1051.811604
-50.0,50,1053.155091
-50.0,50,1054.499625
-50.0,50,1055.85464
-50.0,50,1057.30939
-50.0,50,1058.67979
-50.0,50,1060.042345
-50.0,50,1061.409903
-50.0,50,1062.755431
-50.0,50,1064.146478
-50.0,50,1065.506075
-50.0,50,1066.852047
-50.0,50,1068.21355
-50.0,50,1069.559401
-50.0,50,1070.926748
-50.0,50,1072.271333
-50.0,50,1073.603881
-50.0,50,1074.963527
-50.0,50,1076.325774
-50.0,50,1077.693976
-50.0,50,1079.078722
-50.0,50,1080.47629
-50.0,50,1081.838363
-50.0,50,1083.179919
-50.0,50,1084.547674
0.0,50,1085.922395
-50.0,50,1087.339354
-50.0,50,1088.696899
-50.0,50,1090.083472
-50.0,50,1091.476671
-50.0,50,1092.824001
-50.0,50,1094.182355
-50.0,50,1095.538186
-50.0,50,1096.916899
-50.0,50,1098.270446
-50.0,50,1099.655097
-50.0,50,1100.987277
-50.0,50,1102.31522
-50.0,50,1103.664794
-50.0,50,1105.001763
-50.0,50,1106.345089
-50.0,50,1107.705419
0.0,50,1109.06566
-50.0,50,1110.421471
-50.0,50,1111.7967
-50.0,50,1113.188318
-50.0,50,1113.377276
-50.0,50,1113.539261
-50.0,50,1113.69407
-50.0,50,1113.877801
-50.0,50,1114.033915
-50.0,50,1114.192749
-50.0,50,1114.359957
-50.0,50,1114.526926
-50.0,50,1114.709179
-50.0,50,1114.875362
-50.0,50,1116.294688
-50.0,50,1117.667623
-50.0,50,1119.026045
-50.0,50,1120.430063
0.0,50,1121.77692
-50.0,50,1123.11726
-50.0,50,1124.476093
-50.0,50,1125.86314
-50.0,50,1127.245538
-50.0,50,1128.567432
-50.0,50,1129.908908
-50.0,50,1131.241571
-50.0,50,1132.610615
-50.0,50,1133.992382
-50.0,50,1135.362249
-50.0,50,1136.746358
-50.0,50,1138.123853
-50.0,50,1139.489162
-50.0,50,1140.896349
-50.0,50,1142.260616
-50.0,50,1143.619749
-50.0,50,1144.992809
-50.0,50,1146.468303
-50.0,50,1147.810995
-50.0,50,1149.143253
-50.0,50,1150.523062
-50.0,50,1151.91518
0.0,50,1153.260814
-50.0,50,1154.631577
-50.0,50,1155.997045
-50.0,50,1157.386196
-50.0,50,1158.757148
0.0,50,1160.139995
-50.0,50,1161.483386
-50.0,50,1162.87623
-50.0,50,1164.217359
-50.0,50,1165.602942
-50.0,50,1166.948609
-50.0,50,1168.278924
-50.0,50,1169.667731
-50.0,50,1171.010762
-50.0,50,1172.329335
-50.0,50,1173.699602
-50.0,50,1175.09881
-50.0,50,1176.57261
-50.0,50,1177.934847
-50.0,50,1179.309834
-50.0,50,1180.708807
-50.0,50,1182.104069
-50.0,50,1183.488047
-50.0,50,1183.679371
-50.0,50,1183.857802
-50.0,50,1184.01552
-50.0,50,1184.182349
-50.0,50,1184.351485
-50.0,50,1184.514824
-50.0,50,1184.684775
-50.0,50,1184.845734
-50.0,50,1185.001598
-50.0,50,1185.158532
-50.0,50,1186.562486
-50.0,50,1187.906247
-50.0,50,1189.26814
-50.0,50,1190.64475
-50.0,50,1191.988622
0.0,50,1193.35473
-50.0,50,1194.735547
-50.0,50,1196.11621
-50.0,50,1197.482648
-50.0,50,1198.851948
-50.0,50,1200.224327
-50.0,50,1201.620945
-50.0,50,1203.011437
-50.0,50,1204.356462
-45.0,50,1205.756364
-50.0,50,1207.201529
-50.0,50,1208.626539
-50.0,50,1209.998232
-50.0,50,1211.338628
-50.0,50,1212.706817
-50.0,50,1214.066474
-50.0,50,1215.460995
-50.0,50,1216.850803
-50.0,50,1218.198704
-50.0,50,1219.556844
-50.0,50,1220.938123
-50.0,50,1222.327744
-50.0,50,1223.69826
-50.0,50,1225.048475
-50.0,50,1226.389833
-50.0,50,1227.754832
-50.0,50,1229.152848
-50.0,50,1230.535172
-50.0,50,1231.886894
-50.0,50,1233.265334
-50.0,50,1234.622406
-50.0,50,1236.012956
-50.0,50,1237.452903
0.0,50,1238.815817
-50.0,50,1240.181913
-50.0,50,1241.545678
-50.0,50,1242.902615
-50.0,50,1244.260772
-50.0,50,1245.65991
-50.0,50,1247.032547
-50.0,50,1248.435209
-50.0,50,1249.840744
-50.0,50,1251.209018
-50.0,50,1252.540845
-50.0,50,1253.943426
-50.0,50,1254.142461
-50.0,50,1254.336637
-50.0,50,1254.504877
-50.0,50,1254.66755
-50.0,50,1254.862119
-50.0,50,1255.052562
-50.0,50,1255.222604
-50.0,50,1255.412174
-50.0,50,1255.584371
-24.0,50,1255.752547
-50.0,50,1257.10024
-50.0,50,1258.439593
-50.0,50,1259.796713
-50.0,50,1261.162089
-50.0,50,1262.515819
-50.0,50,1263.871172
-50.0,50,1265.224477
-50.0,50,1266.686469
-50.0,50,1268.056173
-50.0,50,1269.401573
-50.0,50,1270.792129
-50.0,50,1272.136556
-50.0,50,1273.561088
-50.0,50,1274.925337
-50.0,50,1276.292054
-50.0,50,1277.651028
-50.0,50,1279.022275
-50.0,50,1280.415521
-50.0,50,1281.758471
-50.0,50,1283.118993
-50.0,50,1284.500157
-50.0,50,1285.910852
0.0,50,1287.270677
-50.0,50,1288.63226
-50.0,50,1289.981494
-50.0,50,1291.345499
-50.0,50,1292.6982
-50.0,50,1294.071466
-40.0,50,1295.432066
-50.0,50,1296.906608
-50.0,50,1298.266204
-50.0,50,1299.629717
-50.0,50,1300.962163
-50.0,50,1302.313494
-50.0,50,1303.671629
-50.0,50,1305.038003
-50.0,50,1306.438627
-50.0,50,1307.796698
-50.0,50,1309.164171
-50.0,50,1310.530765
-50.0,50,1311.889258
-18.0,50,1313.253581
-50.0,50,1314.594844
-50.0,50,1315.983011
-50.0,50,1317.332098
-50.0,50,1318.683626
-50.0,50,1320.062048
0.0,50,1321.401838
-12.0,50,1322.778321
0.0,50,1324.167414
-50.0,50,1324.347792
