Wall time,Step,Value
1652917656.2117987,600000,-47.0
1652917676.2109811,600400,-47.0
1652917686.1982484,600600,-47.0
1652917705.964754,601000,-47.0
1652917757.7118044,602200,-47.5
1652917823.6299224,603800,-48.5
1652917831.7922916,604000,-48.5
1652917872.635676,605000,-49.0
1652917905.5255563,605800,-49.5
1652917913.7427366,606000,-49.5
1652917954.949057,607000,-48.5
1652918058.8657618,609600,-47.5
1652918066.8602731,609800,-48.0
1652918074.9317653,610000,-47.5
1652918154.690776,612000,-47.5
1652918210.4574914,613400,-47.5
1652918234.5445998,614000,-47.0
1652918274.3955355,615000,-47.0
1652918298.3227828,615600,-47.5
1652918346.0056016,616800,-47.0
1652918353.9123824,617000,-47.0
1652918361.9207847,617200,-47.5
1652918402.029632,618200,-48.0
1652918450.0151188,619400,-47.5
1652918473.901636,620000,-48.0
1652918505.7024996,620800,-48.5
1652918513.6219184,621000,-48.5
1652918521.5720427,621200,-48.5
1652918537.5075603,621600,-48.5
1652918569.3536222,622400,-49.0
1652918577.2973628,622600,-49.0
1652918593.4724922,623000,-49.0
1652918601.5788825,623200,-48.5
1652918633.5424702,624000,-49.0
1652918641.4674718,624200,-49.5
1652918649.3810291,624400,-49.5
1652918689.0992327,625400,-49.0
1652918705.0780005,625800,-49.0
1652918784.6871767,627800,-48.0
